scenario	phase	family_archetype	normalized_kernel_family	exact_implementation_sha256	implementation_family_key	recurrence_signature	grid	block	launch_count	accumulated_gpu_duration_ns	scenario_gpu_time_share	s2_balanced_relation	scenario_specific_high_mass_gap	meta_suite_relation	remaining_high_mass_exact_gap
B4	PREFILL	ELEMENTWISE	AT_NATIVE_VECTORIZED_ELEMENTWISE	5711aa9db8c527013d97f362d04044929dca517a8e05fc11bfa622179d9a60ed	EXACT_SHA256_5711aa9db8c527013d97f362d04044929dca517a8e05fc11bfa622179d9a60ed	ONE_OBSERVED_PASS	16,1,1	128,1,1	49	67808	0.00021976363670264174	UNCOVERED_ARCHETYPE	NO	LEVEL1_ARCHETYPE_ONLY	NO
B4	PREFILL	ELEMENTWISE	AT_NATIVE_VECTORIZED_ELEMENTWISE	2cd3f805e75b60f437e0ecf47f1945becd532a081eeb10bb36e7cc262e6f7e26	EXACT_SHA256_2cd3f805e75b60f437e0ecf47f1945becd532a081eeb10bb36e7cc262e6f7e26	ONE_OBSERVED_PASS	14336,1,1	128,1,1	48	2399333	0.007776164254080042	UNCOVERED_ARCHETYPE	NO	LEVEL1_ARCHETYPE_ONLY	NO
B4	PREFILL	ELEMENTWISE	AT_NATIVE_VECTORIZED_ELEMENTWISE	a68982cf6d846a655cd482da3ca16cf4540e49dfc55e4ebbd4b26df2d827866e	EXACT_SHA256_a68982cf6d846a655cd482da3ca16cf4540e49dfc55e4ebbd4b26df2d827866e	ONE_OBSERVED_PASS	256,1,1	128,1,1	1	1600	5.185550653672528e-06	UNCOVERED_ARCHETYPE	NO	LEVEL1_ARCHETYPE_ONLY	NO
B4	PREFILL	ELEMENTWISE	AT_NATIVE_VECTORIZED_ELEMENTWISE	3d29b9d568dac897004721d1cb9b00837e19e4db53054e85678fd4b8a9ca1e47	EXACT_SHA256_3d29b9d568dac897004721d1cb9b00837e19e4db53054e85678fd4b8a9ca1e47	ONE_OBSERVED_PASS	16,1,1	128,1,1	49	50336	0.00016313742356453774	UNCOVERED_ARCHETYPE	NO	LEVEL1_ARCHETYPE_ONLY	NO
B4	PREFILL	ELEMENTWISE	AT_NATIVE_VECTORIZED_ELEMENTWISE	07f1489f01f6aeca4c868a66daa2d779d06d084290e03498907d6ca894520361	EXACT_SHA256_07f1489f01f6aeca4c868a66daa2d779d06d084290e03498907d6ca894520361	ONE_OBSERVED_PASS	256,1,1	128,1,1	1	1440	4.666995588305275e-06	UNCOVERED_ARCHETYPE	NO	LEVEL1_ARCHETYPE_ONLY	NO
B4	PREFILL	ELEMENTWISE	AT_NATIVE_VECTORIZED_ELEMENTWISE	6d15560c6de4c556736b71012a902ff283d9e88f8b16006697b7b9723dae7877	EXACT_SHA256_6d15560c6de4c556736b71012a902ff283d9e88f8b16006697b7b9723dae7877	ONE_OBSERVED_PASS	14336,1,1	128,1,1	49	1671940	0.005418705974938279	UNCOVERED_ARCHETYPE	NO	LEVEL1_ARCHETYPE_ONLY	NO
B4	PREFILL	COPY	COPY_KERNEL	e593dab8aec90bd69f8465eb6a67ce3b4db21258884d7c33fec094f870a90650	EXACT_SHA256_e593dab8aec90bd69f8465eb6a67ce3b4db21258884d7c33fec094f870a90650	ONE_OBSERVED_PASS	152,2,1	512,1,1	48	1230273	0.003987276849591039	UNCOVERED_ARCHETYPE	NO	UNCOVERED_ARCHETYPE	NO
B4	PREFILL	COPY	COPY_KERNEL	b50a7ce001b169c87982c8b3e2f1028337e89895f75bdde6f8177633ea39e911	EXACT_SHA256_b50a7ce001b169c87982c8b3e2f1028337e89895f75bdde6f8177633ea39e911	ONE_OBSERVED_PASS	152,2,1	512,1,1	1	3168	1.0267390294271606e-05	UNCOVERED_ARCHETYPE	NO	UNCOVERED_ARCHETYPE	NO
B4	PREFILL	GEMM	CUBLAS_GEMM	8530e1eefcc894c7e7a5fc850f51ffdce69371602db40ea0cca0c9242443f1f5	EXACT_SHA256_8530e1eefcc894c7e7a5fc850f51ffdce69371602db40ea0cca0c9242443f1f5	ONE_OBSERVED_PASS	7,64,1	128,1,1	24	18267771	0.059205282406368784	LEVEL2_IMPLEMENTATION_RECURRENCE	YES	LEVEL3_EXACT	NO
B4	PREFILL	GEMM	CUBLAS_GEMM	6772506365e233da090e0ec1971f29a2a97bb416727f6cee57157daa8f9f1462	EXACT_SHA256_6772506365e233da090e0ec1971f29a2a97bb416727f6cee57157daa8f9f1462	ONE_OBSERVED_PASS	38,64,1	128,1,1	48	36828986	0.11936160776649773	LEVEL1_ARCHETYPE_ONLY	YES	LEVEL3_EXACT	NO
B4	PREFILL	GEMM	CUBLAS_GEMM	6772506365e233da090e0ec1971f29a2a97bb416727f6cee57157daa8f9f1462	EXACT_SHA256_6772506365e233da090e0ec1971f29a2a97bb416727f6cee57157daa8f9f1462	ONE_OBSERVED_PASS	7,64,1	128,1,1	24	3563878	0.011550418682818213	LEVEL1_ARCHETYPE_ONLY	YES	LEVEL2_IMPLEMENTATION_RECURRENCE	YES
B4	PREFILL	GEMM	CUBLAS_GEMM	ddf4121b5073a646d5c26175c07a8db0df30b54cd0e9e17e3393e3fadcc2d348	EXACT_SHA256_ddf4121b5073a646d5c26175c07a8db0df30b54cd0e9e17e3393e3fadcc2d348	ONE_OBSERVED_PASS	7,64,1	128,1,1	24	3556454	0.011526357727785173	LEVEL1_ARCHETYPE_ONLY	YES	LEVEL1_ARCHETYPE_ONLY	YES
B4	PREFILL	GEMM	CUBLAS_GEMM	c6fed542427f8d1a626db048ac76e10f1ff72cb0e122b4ddce331b01f52dfdc3	EXACT_SHA256_c6fed542427f8d1a626db048ac76e10f1ff72cb0e122b4ddce331b01f52dfdc3	ONE_OBSERVED_PASS	1,128,1	128,1,1	48	1362497	0.004415810755610537	LEVEL1_ARCHETYPE_ONLY	NO	LEVEL1_ARCHETYPE_ONLY	NO
B4	PREFILL	GEMM	CUBLAS_GEMM	90f8352b488cd3123433f3ba1c70b52fdf0186831d779bb6eea1135c76e59d93	CUTLASS_F16_GEMM_256X128_32X3_TN_ALIGN8	ONE_OBSERVED_PASS	512,75,1	256,1,1	1	24483238	0.07934941925932505	LEVEL2_IMPLEMENTATION_RECURRENCE	YES	LEVEL3_EXACT	NO
B4	PREFILL	GEMM	CUBLAS_GEMM	54a54b33a055bbbcc9b2a29f1dbde524723fa8467d085949b015accba2a3a85f	EXACT_SHA256_54a54b33a055bbbcc9b2a29f1dbde524723fa8467d085949b015accba2a3a85f	ONE_OBSERVED_PASS	64,1,1	256,1,1	1	1312	4.252151536011473e-06	LEVEL1_ARCHETYPE_ONLY	NO	LEVEL1_ARCHETYPE_ONLY	NO
B4	PREFILL	OTHER	OTHER_EXACT_IMPLEMENTATION	692a5a59982e66f045d1764f4845ba826e7ade50a095c3f76e8f34913b91d0a8	EXACT_SHA256_692a5a59982e66f045d1764f4845ba826e7ade50a095c3f76e8f34913b91d0a8	ONE_OBSERVED_PASS	608,1,1	128,1,1	1	61664	0.00019985112219253923	UNCOVERED_ARCHETYPE	NO	UNCOVERED_ARCHETYPE	NO
B4	PREFILL	FLASH	PYTORCH_FLASH_FWD	28f5ddff59b2ab385e957e346a004210bdff57579ab7607d302907c74f415ba4	FLASH_FWD	ONE_OBSERVED_PASS	16,4,14	128,1,1	24	9882478	0.032028806408002736	LEVEL2_IMPLEMENTATION_RECURRENCE	YES	LEVEL3_EXACT	NO
D128	AUXILIARY	REDUCE	AT_NATIVE_REDUCE	7e92bc5c05f71ba4e365f817703efeb2ee9218a1ab865776f0b91b6f46fa4a37	EXACT_SHA256_7e92bc5c05f71ba4e365f817703efeb2ee9218a1ab865776f0b91b6f46fa4a37	AUXILIARY	1,19,1	512,1,1	129	691619	0.0013910051446026173	UNCOVERED_ARCHETYPE	NO	UNCOVERED_ARCHETYPE	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	9b1cdd2742b2670c8e01f898eb0822cd8797c01086aac0c04669129e160274ce	EXACT_SHA256_9b1cdd2742b2670c8e01f898eb0822cd8797c01086aac0c04669129e160274ce	STABLE_1	1,1,1	64,1,1	128	103072	0.00020730153778956474	LEVEL1_ARCHETYPE_ONLY	NO	LEVEL1_ARCHETYPE_ONLY	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	91297a911e5ce0bc544f9f1e69b7e03db76a50894146196e6db519747eea57d6	EXACT_SHA256_91297a911e5ce0bc544f9f1e69b7e03db76a50894146196e6db519747eea57d6	STABLE_49	4,1,1	128,1,1	6272	7893383	0.015875411695339257	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	3152a5cb6f7e1e6677da5888d1fefa8b3ca559fddf1fb0c4617d0cb56def4477	EXACT_SHA256_3152a5cb6f7e1e6677da5888d1fefa8b3ca559fddf1fb0c4617d0cb56def4477	STABLE_48	1,1,1	128,1,1	6144	7140682	0.014361556576628616	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	3152a5cb6f7e1e6677da5888d1fefa8b3ca559fddf1fb0c4617d0cb56def4477	EXACT_SHA256_3152a5cb6f7e1e6677da5888d1fefa8b3ca559fddf1fb0c4617d0cb56def4477	STABLE_48	2,1,1	128,1,1	6144	10295095	0.020705807835199267	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	3586,1,1	128,1,1	48	333376	0.0006704959393640749	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	3588,1,1	128,1,1	48	334209	0.0006721712942711176	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	3590,1,1	128,1,1	48	334688	0.0006731346736234267	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	3591,1,1	128,1,1	48	334530	0.0006728168992232914	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	3593,1,1	128,1,1	48	334881	0.0006735228410868833	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	3595,1,1	128,1,1	48	334112	0.0006719762049241992	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	3597,1,1	128,1,1	48	332928	0.0006695949081535645	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	3598,1,1	128,1,1	48	333536	0.0006708177362249715	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	3600,1,1	128,1,1	48	333825	0.0006713989818049659	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	3602,1,1	128,1,1	48	333216	0.0006701741425031784	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	3604,1,1	128,1,1	48	333856	0.0006714613299467646	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	3605,1,1	128,1,1	48	334144	0.0006720405642963784	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	3607,1,1	128,1,1	48	333890	0.0006715297117797052	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	3609,1,1	128,1,1	48	334017	0.0006717851380380418	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	3611,1,1	128,1,1	48	334177	0.0006721069348989383	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	3612,1,1	128,1,1	48	334625	0.0006730079661094487	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	3614,1,1	128,1,1	48	334592	0.0006729415955068888	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	3616,1,1	128,1,1	48	334433	0.0006726218098763729	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	3618,1,1	128,1,1	48	334849	0.0006734584817147039	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	3619,1,1	128,1,1	48	334913	0.0006735872004590626	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	3621,1,1	128,1,1	48	335041	0.0006738446379477798	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	3623,1,1	128,1,1	48	335040	0.0006738426267173991	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	3625,1,1	128,1,1	48	335329	0.0006744238722973936	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	3626,1,1	128,1,1	48	335808	0.0006753872516497027	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	3628,1,1	128,1,1	48	321472	0.0006465542529133708	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	3630,1,1	128,1,1	48	292193	0.0005876674385996807	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	3632,1,1	128,1,1	48	292513	0.0005883110323214738	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	3633,1,1	128,1,1	48	292705	0.0005886971885545497	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	3635,1,1	128,1,1	48	292992	0.0005892744116737829	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	3637,1,1	128,1,1	48	292673	0.0005886328291823704	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	3639,1,1	128,1,1	48	292609	0.0005885041104380117	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	3640,1,1	128,1,1	48	293440	0.0005901754428842932	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	3642,1,1	128,1,1	48	293441	0.0005901774541146738	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	3644,1,1	128,1,1	48	293346	0.0005899863872285165	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	3646,1,1	128,1,1	48	293665	0.0005906279697199291	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	3647,1,1	128,1,1	48	293505	0.0005903061728590325	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	3649,1,1	128,1,1	48	293601	0.0005904992509755704	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	3651,1,1	128,1,1	48	293728	0.0005907546772339071	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	3653,1,1	128,1,1	48	293986	0.0005912735746721028	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	3654,1,1	128,1,1	48	294048	0.0005913982709557002	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	3656,1,1	128,1,1	48	294017	0.0005913359228139015	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	3658,1,1	128,1,1	48	294464	0.0005922349427940313	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL3_EXACT	NO
D128	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	3660,1,1	128,1,1	48	294305	0.0005919151571635153	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL3_EXACT	NO
