family	profile_id	kernel_index	kernel_role	kernel_name	grid_size	block_size	metric_name	unit	value	replay_pass_count
shared	L14_UP_D3_SHARE2_UP	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	dram__bytes.sum	byte	33312256.0	3
shared	L14_UP_D3_SHARE2_UP	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	dram__bytes.sum	byte	896.0	3
shared	L14_UP_D3_SHARE2_UP	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	gpu__time_duration.sum	ns	56512.0	3
shared	L14_UP_D3_SHARE2_UP	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	gpu__time_duration.sum	ns	4544.0	3
shared	L14_UP_D3_SHARE2_UP	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum	sector	208060.0	3
shared	L14_UP_D3_SHARE2_UP	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum	sector	9472.0	3
shared	L14_UP_D3_SHARE2_UP	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum	sector	1040464.0	3
shared	L14_UP_D3_SHARE2_UP	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum	sector	0.0	3
shared	L14_UP_D3_SHARE2_UP	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	dram__bytes_read.sum	byte	33312000.0	3
shared	L14_UP_D3_SHARE2_UP	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	dram__bytes_read.sum	byte	896.0	3
shared	L14_UP_D3_SHARE2_UP	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	smsp__warp_issue_stalled_long_scoreboard_per_warp_active.pct	%	51.82	3
shared	L14_UP_D3_SHARE2_UP	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	smsp__warp_issue_stalled_long_scoreboard_per_warp_active.pct	%	8.59	3
shared	L14_UP_D3_SHARE2_UP	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	smsp__inst_executed_pipe_lsu.avg.pct_of_peak_sustained_active	%	6.36	3
shared	L14_UP_D3_SHARE2_UP	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	smsp__inst_executed_pipe_lsu.avg.pct_of_peak_sustained_active	%	0.39	3
shared	L14_UP_D3_SHARE2_UP	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	sm__warps_active.avg.pct_of_peak_sustained_active	%	32.9	3
shared	L14_UP_D3_SHARE2_UP	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	sm__warps_active.avg.pct_of_peak_sustained_active	%	8.32	3
shared	L14_UP_D3_SHARE3	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	l1tex__t_bytes.sum	byte	46829568.0	3
shared	L14_UP_D3_SHARE3	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	l1tex__t_bytes.sum	byte	454656.0	3
shared	L14_UP_D3_SHARE3	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	lts__t_bytes.sum	byte	40708224.0	3
shared	L14_UP_D3_SHARE3	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	lts__t_bytes.sum	byte	984960.0	3
shared	L14_UP_D3_SHARE3	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	dram__bytes.sum	byte	34667904.0	3
shared	L14_UP_D3_SHARE3	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	dram__bytes.sum	byte	640.0	3
shared	L14_UP_D3_SHARE3	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	gpu__time_duration.sum	ns	58656.0	3
shared	L14_UP_D3_SHARE3	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	gpu__time_duration.sum	ns	4704.0	3
shared	L14_UP_D3_SHARE3	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum	sector	165046.0	3
shared	L14_UP_D3_SHARE3	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum	sector	9472.0	3
shared	L14_UP_D3_SHARE3	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum	sector	1082500.0	3
shared	L14_UP_D3_SHARE3	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum	sector	0.0	3
shared	L14_UP_D3_SHARE3	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	dram__bytes_read.sum	byte	34667904.0	3
shared	L14_UP_D3_SHARE3	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	dram__bytes_read.sum	byte	640.0	3
shared	L14_UP_D3_SHARE3	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	smsp__warp_issue_stalled_long_scoreboard_per_warp_active.pct	%	53.6	3
shared	L14_UP_D3_SHARE3	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	smsp__warp_issue_stalled_long_scoreboard_per_warp_active.pct	%	8.41	3
shared	L14_UP_D3_SHARE3	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	smsp__inst_executed_pipe_lsu.avg.pct_of_peak_sustained_active	%	6.14	3
shared	L14_UP_D3_SHARE3	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	smsp__inst_executed_pipe_lsu.avg.pct_of_peak_sustained_active	%	0.39	3
shared	L14_UP_D3_SHARE3	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	sm__warps_active.avg.pct_of_peak_sustained_active	%	32.98	3
shared	L14_UP_D3_SHARE3	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	sm__warps_active.avg.pct_of_peak_sustained_active	%	8.32	3
