deployment_id	scenario	phase	decode_step	launch_ordinal_within_phase	function_name	code_object_identity	grid	block	stream	duration_ns	phase_duration_share	semantic_class
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	371	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(T1::Params)	UNKNOWN_BY_NSYS	128x10x1	256x1x1	7	2666955	0.007762411	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	372	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)	UNKNOWN_BY_NSYS	75776x1x1	128x1x1	7	345442	0.001005440	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	373	awq_dequantize_kernel	UNKNOWN_BY_NSYS	14x592x1	128x1x1	7	252257	0.000734217	QUANT_DEQUANT
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	374	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_128x128_32x4_nn_align8>(T1::Params)	UNKNOWN_BY_NSYS	128x4x1	128x1x1	7	2611179	0.007600070	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	375	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)	UNKNOWN_BY_NSYS	14336x1x1	128x1x1	7	42016	0.000122291	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	376	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)	UNKNOWN_BY_NSYS	14336x1x1	128x1x1	7	21216	0.000061751	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	377	void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	UNKNOWN_BY_NSYS	14336x1x1	128x1x1	7	29760	0.000086619	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	378	void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4>>(T3)	UNKNOWN_BY_NSYS	128x1x1	32x16x1	7	10784	0.000031388	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	379	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)	UNKNOWN_BY_NSYS	4x1x1	128x1x1	7	1216	0.000003539	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	380	void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	UNKNOWN_BY_NSYS	4x1x1	128x1x1	7	896	0.000002608	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	381	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	28672x1x1	128x1x1	7	21024	0.000061192	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	382	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)	UNKNOWN_BY_NSYS	14336x1x1	128x1x1	7	20768	0.000060447	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	383	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	14336x1x1	128x1x1	7	20704	0.000060261	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	384	awq_dequantize_kernel	UNKNOWN_BY_NSYS	14x112x1	128x1x1	7	26144	0.000076094	QUANT_DEQUANT
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	385	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(T1::Params)	UNKNOWN_BY_NSYS	128x2x1	256x1x1	7	504803	0.001469274	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	386	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<c10::Half>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	14336x1x1	128x1x1	7	20480	0.000059609	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	387	awq_dequantize_kernel	UNKNOWN_BY_NSYS	2x112x1	128x1x1	7	5760	0.000016765	QUANT_DEQUANT
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	388	[CUDA memset]	UNKNOWN_BY_NSYS	xx	xx	7	672	0.000001956	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	389	ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_stages_32x1_nn	UNKNOWN_BY_NSYS	2x32x2	128x1x1	7	87392	0.000254362	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	390	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<c10::Half>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	2048x1x1	128x1x1	7	5856	0.000017044	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	391	awq_dequantize_kernel	UNKNOWN_BY_NSYS	2x112x1	128x1x1	7	4672	0.000013598	QUANT_DEQUANT
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	392	[CUDA memset]	UNKNOWN_BY_NSYS	xx	xx	7	768	0.000002235	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	393	ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_stages_32x1_nn	UNKNOWN_BY_NSYS	2x32x2	128x1x1	7	86944	0.000253058	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	394	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<c10::Half>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	2048x1x1	128x1x1	7	4512	0.000013133	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	395	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	14336x1x1	128x1x1	7	22401	0.000065200	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	396	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	7168x1x1	128x1x1	7	9248	0.000026917	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	397	void at::native::<unnamed>::CatArrayBatchedCopy<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)4, (int)64, (int)64>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)	UNKNOWN_BY_NSYS	152x2x1	512x1x1	7	37824	0.000110090	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	398	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	14336x1x1	128x1x1	7	19392	0.000056442	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	399	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<c10::Half>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	14336x1x1	128x1x1	7	28352	0.000082521	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	400	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	2048x1x1	128x1x1	7	8576	0.000024961	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	401	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	1024x1x1	128x1x1	7	2560	0.000007451	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	402	void at::native::<unnamed>::CatArrayBatchedCopy<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)4, (int)64, (int)64>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)	UNKNOWN_BY_NSYS	152x2x1	512x1x1	7	7296	0.000021236	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	403	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	2048x1x1	128x1x1	7	3904	0.000011363	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	404	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<c10::Half>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	2048x1x1	128x1x1	7	4256	0.000012387	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	405	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	14336x1x1	128x1x1	7	21824	0.000063521	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	406	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	14336x1x1	128x1x1	7	26592	0.000077398	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	407	void pytorch_flash::flash_fwd_kernel<pytorch_flash::Flash_fwd_kernel_traits<(int)128, (int)64, (int)64, (int)4, (bool)0, (bool)0, cutlass::half_t, pytorch_flash::Flash_kernel_traits<(int)128, (int)64, (int)64, (int)4, cutlass::half_t>>, (bool)0, (bool)1, (bool)0, (bool)0, (bool)1, (bool)1, (bool)0>(pytorch_flash::Flash_fwd_params)	UNKNOWN_BY_NSYS	32x1x28	128x1x1	7	352034	0.001024626	ATTENTION_CORE
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	408	awq_dequantize_kernel	UNKNOWN_BY_NSYS	14x112x1	128x1x1	7	27104	0.000078889	QUANT_DEQUANT
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	409	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(T1::Params)	UNKNOWN_BY_NSYS	128x2x1	256x1x1	7	504674	0.001468899	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	410	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)	UNKNOWN_BY_NSYS	14336x1x1	128x1x1	7	39200	0.000114095	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	411	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)	UNKNOWN_BY_NSYS	14336x1x1	128x1x1	7	31456	0.000091556	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	412	void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	UNKNOWN_BY_NSYS	14336x1x1	128x1x1	7	41376	0.000120429	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	413	void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4>>(T3)	UNKNOWN_BY_NSYS	128x1x1	32x16x1	7	11392	0.000033157	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	414	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)	UNKNOWN_BY_NSYS	4x1x1	128x1x1	7	1185	0.000003449	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	415	void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	UNKNOWN_BY_NSYS	4x1x1	128x1x1	7	896	0.000002608	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	416	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	28672x1x1	128x1x1	7	21184	0.000061658	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	417	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)	UNKNOWN_BY_NSYS	14336x1x1	128x1x1	7	20576	0.000059888	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	418	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	14336x1x1	128x1x1	7	20512	0.000059702	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	419	awq_dequantize_kernel	UNKNOWN_BY_NSYS	74x112x1	128x1x1	7	257057	0.000748187	QUANT_DEQUANT
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	420	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(T1::Params)	UNKNOWN_BY_NSYS	128x10x1	256x1x1	7	2670315	0.007772191	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	421	void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::silu_kernel(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 5)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	UNKNOWN_BY_NSYS	75776x1x1	128x1x1	7	200929	0.000584822	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	422	awq_dequantize_kernel	UNKNOWN_BY_NSYS	74x112x1	128x1x1	7	279201	0.000812640	QUANT_DEQUANT
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	423	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(T1::Params)	UNKNOWN_BY_NSYS	128x10x1	256x1x1	7	2667467	0.007763902	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	424	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)	UNKNOWN_BY_NSYS	75776x1x1	128x1x1	7	343841	0.001000780	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	425	awq_dequantize_kernel	UNKNOWN_BY_NSYS	14x592x1	128x1x1	7	251649	0.000732447	QUANT_DEQUANT
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	426	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_128x128_32x4_nn_align8>(T1::Params)	UNKNOWN_BY_NSYS	128x4x1	128x1x1	7	2612011	0.007602492	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	427	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)	UNKNOWN_BY_NSYS	14336x1x1	128x1x1	7	41920	0.000122012	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	428	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)	UNKNOWN_BY_NSYS	14336x1x1	128x1x1	7	21216	0.000061751	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	429	void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	UNKNOWN_BY_NSYS	14336x1x1	128x1x1	7	30017	0.000087367	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	430	void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4>>(T3)	UNKNOWN_BY_NSYS	128x1x1	32x16x1	7	10816	0.000031481	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	431	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)	UNKNOWN_BY_NSYS	4x1x1	128x1x1	7	1184	0.000003446	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	432	void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	UNKNOWN_BY_NSYS	4x1x1	128x1x1	7	896	0.000002608	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	433	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	28672x1x1	128x1x1	7	21088	0.000061379	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	434	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)	UNKNOWN_BY_NSYS	14336x1x1	128x1x1	7	20768	0.000060447	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	435	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	14336x1x1	128x1x1	7	20608	0.000059981	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	436	awq_dequantize_kernel	UNKNOWN_BY_NSYS	14x112x1	128x1x1	7	26112	0.000076001	QUANT_DEQUANT
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	437	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_nn_align8>(T1::Params)	UNKNOWN_BY_NSYS	128x2x1	256x1x1	7	504674	0.001468899	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	PREFILL	NA	438	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<c10::Half>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	14336x1x1	128x1x1	7	20544	0.000059795	UNKNOWN
