evidence_class	frozen_fast64_framework_sha	workload	dimension	physical_point_kib	mode	modeled_pool	row_disposition	compact_evidence_path	compact_evidence_sha256	raw_metric	raw_value	normalization	denominator	normalized_value	unit	formula	provenance
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	16.5	OO	132_lines_16896B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_btree_physical16p5_oo.json	749a07f87ea118c01471530195d1ef4ab03c09cdd180efe70635b804b5dd5dbb	l2_accesses	2117832	per_1m_instructions	444467849	4764.871080698	l2_accesses events per 1M instructions	l2_accesses / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	16.5	OO	132_lines_16896B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_btree_physical16p5_oo.json	749a07f87ea118c01471530195d1ef4ab03c09cdd180efe70635b804b5dd5dbb	l2_accesses	2117832	per_simulated_cycle	171828	12.325302046	l2_accesses events per simulated cycle	l2_accesses / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	16.5	OO	132_lines_16896B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_btree_physical16p5_oo.json	749a07f87ea118c01471530195d1ef4ab03c09cdd180efe70635b804b5dd5dbb	l2_accesses	2117832	per_sm_cycle	10996992	0.192582844	l2_accesses events per SM-cycle	l2_accesses / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	16.5	OO	132_lines_16896B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_btree_physical16p5_oo.json	749a07f87ea118c01471530195d1ef4ab03c09cdd180efe70635b804b5dd5dbb	l2_accesses	2117832	per_1m_lower_requests	501958	4219141.840552397	l2_accesses events per 1M lower requests	l2_accesses / lower_requests_created * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	16.5	OO	132_lines_16896B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_btree_physical16p5_oo.json	749a07f87ea118c01471530195d1ef4ab03c09cdd180efe70635b804b5dd5dbb	l2_misses	291674	per_1m_instructions	444467849	656.231942662	l2_misses events per 1M instructions	l2_misses / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	16.5	OO	132_lines_16896B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_btree_physical16p5_oo.json	749a07f87ea118c01471530195d1ef4ab03c09cdd180efe70635b804b5dd5dbb	l2_misses	291674	per_simulated_cycle	171828	1.697476546	l2_misses events per simulated cycle	l2_misses / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	16.5	OO	132_lines_16896B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_btree_physical16p5_oo.json	749a07f87ea118c01471530195d1ef4ab03c09cdd180efe70635b804b5dd5dbb	l2_misses	291674	per_sm_cycle	10996992	0.026523071	l2_misses events per SM-cycle	l2_misses / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	16.5	OO	132_lines_16896B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_btree_physical16p5_oo.json	749a07f87ea118c01471530195d1ef4ab03c09cdd180efe70635b804b5dd5dbb	l2_misses	291674	per_1m_lower_requests	501958	581072.520011634	l2_misses events per 1M lower requests	l2_misses / lower_requests_created * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	16.5	OO	132_lines_16896B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_btree_physical16p5_oo.json	749a07f87ea118c01471530195d1ef4ab03c09cdd180efe70635b804b5dd5dbb	l2_reservation_fails	6474	per_1m_instructions	444467849	14.565732965	l2_reservation_fails events per 1M instructions	l2_reservation_fails / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	16.5	OO	132_lines_16896B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_btree_physical16p5_oo.json	749a07f87ea118c01471530195d1ef4ab03c09cdd180efe70635b804b5dd5dbb	l2_reservation_fails	6474	per_simulated_cycle	171828	0.037677212	l2_reservation_fails events per simulated cycle	l2_reservation_fails / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	16.5	OO	132_lines_16896B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_btree_physical16p5_oo.json	749a07f87ea118c01471530195d1ef4ab03c09cdd180efe70635b804b5dd5dbb	l2_reservation_fails	6474	per_sm_cycle	10996992	0.000588706	l2_reservation_fails events per SM-cycle	l2_reservation_fails / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	16.5	OO	132_lines_16896B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_btree_physical16p5_oo.json	749a07f87ea118c01471530195d1ef4ab03c09cdd180efe70635b804b5dd5dbb	l2_reservation_fails	6474	per_1m_lower_requests	501958	12897.493415784	l2_reservation_fails events per 1M lower requests	l2_reservation_fails / lower_requests_created * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	16.5	OO	132_lines_16896B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_btree_physical16p5_oo.json	749a07f87ea118c01471530195d1ef4ab03c09cdd180efe70635b804b5dd5dbb	global_reads	501958	per_1m_instructions	444467849	1129.346028356	global_reads events per 1M instructions	global_reads / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	16.5	OO	132_lines_16896B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_btree_physical16p5_oo.json	749a07f87ea118c01471530195d1ef4ab03c09cdd180efe70635b804b5dd5dbb	global_reads	501958	per_simulated_cycle	171828	2.921281747	global_reads events per simulated cycle	global_reads / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	16.5	OO	132_lines_16896B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_btree_physical16p5_oo.json	749a07f87ea118c01471530195d1ef4ab03c09cdd180efe70635b804b5dd5dbb	global_reads	501958	per_sm_cycle	10996992	0.045645027	global_reads events per SM-cycle	global_reads / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	16.5	OO	132_lines_16896B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_btree_physical16p5_oo.json	749a07f87ea118c01471530195d1ef4ab03c09cdd180efe70635b804b5dd5dbb	global_reads	501958	per_1m_lower_requests	501958	1000000.000000000	global_reads events per 1M lower requests	global_reads / lower_requests_created * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	16.5	OO	132_lines_16896B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_btree_physical16p5_oo.json	749a07f87ea118c01471530195d1ef4ab03c09cdd180efe70635b804b5dd5dbb	global_writes	110000	per_1m_instructions	444467849	247.486967274	global_writes events per 1M instructions	global_writes / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	16.5	OO	132_lines_16896B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_btree_physical16p5_oo.json	749a07f87ea118c01471530195d1ef4ab03c09cdd180efe70635b804b5dd5dbb	global_writes	110000	per_simulated_cycle	171828	0.640175059	global_writes events per simulated cycle	global_writes / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	16.5	OO	132_lines_16896B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_btree_physical16p5_oo.json	749a07f87ea118c01471530195d1ef4ab03c09cdd180efe70635b804b5dd5dbb	global_writes	110000	per_sm_cycle	10996992	0.010002735	global_writes events per SM-cycle	global_writes / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	16.5	OO	132_lines_16896B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_btree_physical16p5_oo.json	749a07f87ea118c01471530195d1ef4ab03c09cdd180efe70635b804b5dd5dbb	global_writes	110000	per_1m_lower_requests	501958	219141.840552397	global_writes events per 1M lower requests	global_writes / lower_requests_created * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	16.5	OO	132_lines_16896B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_btree_physical16p5_oo.json	749a07f87ea118c01471530195d1ef4ab03c09cdd180efe70635b804b5dd5dbb	valid_hits	1138953	per_1m_instructions	444467849	2562.509307619	valid_hits events per 1M instructions	valid_hits / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	16.5	OO	132_lines_16896B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_btree_physical16p5_oo.json	749a07f87ea118c01471530195d1ef4ab03c09cdd180efe70635b804b5dd5dbb	valid_hits	1138953	per_simulated_cycle	171828	6.628448216	valid_hits events per simulated cycle	valid_hits / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	16.5	OO	132_lines_16896B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_btree_physical16p5_oo.json	749a07f87ea118c01471530195d1ef4ab03c09cdd180efe70635b804b5dd5dbb	valid_hits	1138953	per_sm_cycle	10996992	0.103569503	valid_hits events per SM-cycle	valid_hits / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	16.5	OO	132_lines_16896B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_btree_physical16p5_oo.json	749a07f87ea118c01471530195d1ef4ab03c09cdd180efe70635b804b5dd5dbb	valid_hits	1138953	per_1m_lower_requests	501958	2269020.515660673	valid_hits events per 1M lower requests	valid_hits / lower_requests_created * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	16.5	OO	132_lines_16896B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_btree_physical16p5_oo.json	749a07f87ea118c01471530195d1ef4ab03c09cdd180efe70635b804b5dd5dbb	pending_hits	747602	per_1m_instructions	444467849	1682.015924621	pending_hits events per 1M instructions	pending_hits / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	16.5	OO	132_lines_16896B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_btree_physical16p5_oo.json	749a07f87ea118c01471530195d1ef4ab03c09cdd180efe70635b804b5dd5dbb	pending_hits	747602	per_simulated_cycle	171828	4.350874130	pending_hits events per simulated cycle	pending_hits / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	16.5	OO	132_lines_16896B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_btree_physical16p5_oo.json	749a07f87ea118c01471530195d1ef4ab03c09cdd180efe70635b804b5dd5dbb	pending_hits	747602	per_sm_cycle	10996992	0.067982408	pending_hits events per SM-cycle	pending_hits / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	16.5	OO	132_lines_16896B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_btree_physical16p5_oo.json	749a07f87ea118c01471530195d1ef4ab03c09cdd180efe70635b804b5dd5dbb	pending_hits	747602	per_1m_lower_requests	501958	1489371.620733209	pending_hits events per 1M lower requests	pending_hits / lower_requests_created * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	16.5	OO	132_lines_16896B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_btree_physical16p5_oo.json	749a07f87ea118c01471530195d1ef4ab03c09cdd180efe70635b804b5dd5dbb	tag_evictions	493766	per_1m_instructions	444467849	1110.914998938	tag_evictions events per 1M instructions	tag_evictions / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	16.5	OO	132_lines_16896B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_btree_physical16p5_oo.json	749a07f87ea118c01471530195d1ef4ab03c09cdd180efe70635b804b5dd5dbb	tag_evictions	493766	per_simulated_cycle	171828	2.873606164	tag_evictions events per simulated cycle	tag_evictions / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	16.5	OO	132_lines_16896B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_btree_physical16p5_oo.json	749a07f87ea118c01471530195d1ef4ab03c09cdd180efe70635b804b5dd5dbb	tag_evictions	493766	per_sm_cycle	10996992	0.044900096	tag_evictions events per SM-cycle	tag_evictions / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	16.5	OO	132_lines_16896B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_btree_physical16p5_oo.json	749a07f87ea118c01471530195d1ef4ab03c09cdd180efe70635b804b5dd5dbb	tag_evictions	493766	per_1m_lower_requests	501958	983679.909474498	tag_evictions events per 1M lower requests	tag_evictions / lower_requests_created * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	16.5	OO	132_lines_16896B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_btree_physical16p5_oo.json	749a07f87ea118c01471530195d1ef4ab03c09cdd180efe70635b804b5dd5dbb	io_duplicate_after_eviction	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_1m_instructions	444467849	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	io_duplicate_after_eviction events per 1M instructions	io_duplicate_after_eviction / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	16.5	OO	132_lines_16896B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_btree_physical16p5_oo.json	749a07f87ea118c01471530195d1ef4ab03c09cdd180efe70635b804b5dd5dbb	io_duplicate_after_eviction	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_simulated_cycle	171828	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	io_duplicate_after_eviction events per simulated cycle	io_duplicate_after_eviction / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	16.5	OO	132_lines_16896B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_btree_physical16p5_oo.json	749a07f87ea118c01471530195d1ef4ab03c09cdd180efe70635b804b5dd5dbb	io_duplicate_after_eviction	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_sm_cycle	10996992	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	io_duplicate_after_eviction events per SM-cycle	io_duplicate_after_eviction / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	16.5	OO	132_lines_16896B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_btree_physical16p5_oo.json	749a07f87ea118c01471530195d1ef4ab03c09cdd180efe70635b804b5dd5dbb	io_duplicate_after_eviction	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_1m_lower_requests	501958	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	io_duplicate_after_eviction events per 1M lower requests	io_duplicate_after_eviction / lower_requests_created * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	16.5	OO	132_lines_16896B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_btree_physical16p5_oo.json	749a07f87ea118c01471530195d1ef4ab03c09cdd180efe70635b804b5dd5dbb	io_no_free_physical_events	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_1m_instructions	444467849	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	io_no_free_physical_events events per 1M instructions	io_no_free_physical_events / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	16.5	OO	132_lines_16896B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_btree_physical16p5_oo.json	749a07f87ea118c01471530195d1ef4ab03c09cdd180efe70635b804b5dd5dbb	io_no_free_physical_events	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_simulated_cycle	171828	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	io_no_free_physical_events events per simulated cycle	io_no_free_physical_events / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	16.5	OO	132_lines_16896B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_btree_physical16p5_oo.json	749a07f87ea118c01471530195d1ef4ab03c09cdd180efe70635b804b5dd5dbb	io_no_free_physical_events	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_sm_cycle	10996992	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	io_no_free_physical_events events per SM-cycle	io_no_free_physical_events / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
