seed	budget	roi	metric	reference_value	estimate	absolute_error	relative_error_fraction	relative_error_percent	interpretation
15015	8	decode1	vm_l1_tlb_accesses	76015393	252038635	176023242	2.31562628374	231.562628374	predeclared random-selection variability only; not a context-bias or population CI
15015	8	decode1	vm_l1_tlb_misses	57947	54760	3187	0.0549985331424	5.49985331424	predeclared random-selection variability only; not a context-bias or population CI
15015	8	decode1	vm_l2_tlb_accesses	57947	54760	3187	0.0549985331424	5.49985331424	predeclared random-selection variability only; not a context-bias or population CI
15015	8	decode1	vm_l2_tlb_misses	22220	36075	13855	0.623537353735	62.3537353735	predeclared random-selection variability only; not a context-bias or population CI
15015	8	decode1	vm_translation_walk_starts	15691	25160	9469	0.60346695558	60.346695558	predeclared random-selection variability only; not a context-bias or population CI
15015	8	decode1	vm_pte_requests	15796	25160	9364	0.5928083059	59.28083059	predeclared random-selection variability only; not a context-bias or population CI
15015	8	decode1	vm_pte_dram_responses	4134	6290	2156	0.52152878568	52.152878568	predeclared random-selection variability only; not a context-bias or population CI
15015	12	prefill	gpu_sim_cycle	62490238	86238078	23747840	0.380024796833	38.0024796833	predeclared random-selection variability only; not a context-bias or population CI
15015	12	prefill	vm_l1_tlb_accesses	94168155	159806789.333	65638634.3333	0.697036427371	69.7036427371	predeclared random-selection variability only; not a context-bias or population CI
15015	12	prefill	vm_l1_tlb_misses	1119527	421889.333333	697637.666667	0.623153945074	62.3153945074	predeclared random-selection variability only; not a context-bias or population CI
15015	12	prefill	vm_l2_tlb_accesses	1119527	421889.333333	697637.666667	0.623153945074	62.3153945074	predeclared random-selection variability only; not a context-bias or population CI
15015	12	prefill	vm_l2_tlb_misses	45227	48555.3333333	3328.33333333	0.0735917335515	7.35917335515	predeclared random-selection variability only; not a context-bias or population CI
15015	12	prefill	vm_translation_walk_starts	20816	22951.3333333	2135.33333333	0.102581347681	10.2581347681	predeclared random-selection variability only; not a context-bias or population CI
15015	12	prefill	vm_pte_requests	20899	22951.3333333	2052.33333333	0.0982024658277	9.82024658277	predeclared random-selection variability only; not a context-bias or population CI
15015	12	prefill	vm_pte_dram_responses	8629	6228	2401	0.278247769151	27.8247769151	predeclared random-selection variability only; not a context-bias or population CI
15015	12	decode1	gpu_sim_cycle	34564626	5742276.66667	28822349.3333	0.833868398672	83.3868398672	predeclared random-selection variability only; not a context-bias or population CI
15015	12	decode1	vm_l1_tlb_accesses	76015393	396146.666667	75619246.3333	0.994788599374	99.4788599374	predeclared random-selection variability only; not a context-bias or population CI
15015	12	decode1	vm_l1_tlb_misses	57947	8263.33333333	49683.6666667	0.857398427299	85.7398427299	predeclared random-selection variability only; not a context-bias or population CI
15015	12	decode1	vm_l2_tlb_accesses	57947	8263.33333333	49683.6666667	0.857398427299	85.7398427299	predeclared random-selection variability only; not a context-bias or population CI
15015	12	decode1	vm_l2_tlb_misses	22220	0	22220	1	100	predeclared random-selection variability only; not a context-bias or population CI
15015	12	decode1	vm_translation_walk_starts	15691	0	15691	1	100	predeclared random-selection variability only; not a context-bias or population CI
15015	12	decode1	vm_pte_requests	15796	0	15796	1	100	predeclared random-selection variability only; not a context-bias or population CI
15015	12	decode1	vm_pte_dram_responses	4134	0	4134	1	100	predeclared random-selection variability only; not a context-bias or population CI
15015	24	prefill	gpu_sim_cycle	62490238	49157777	13332461	0.213352699985	21.3352699985	predeclared random-selection variability only; not a context-bias or population CI
15015	24	prefill	vm_l1_tlb_accesses	94168155	75721062	18447093	0.195895236558	19.5895236558	predeclared random-selection variability only; not a context-bias or population CI
15015	24	prefill	vm_l1_tlb_misses	1119527	980506.333333	139020.666667	0.124178038285	12.4178038285	predeclared random-selection variability only; not a context-bias or population CI
15015	24	prefill	vm_l2_tlb_accesses	1119527	980506.333333	139020.666667	0.124178038285	12.4178038285	predeclared random-selection variability only; not a context-bias or population CI
15015	24	prefill	vm_l2_tlb_misses	45227	26238.3333333	18988.6666667	0.419852448021	41.9852448021	predeclared random-selection variability only; not a context-bias or population CI
15015	24	prefill	vm_translation_walk_starts	20816	9053.66666667	11762.3333333	0.565062131694	56.5062131694	predeclared random-selection variability only; not a context-bias or population CI
15015	24	prefill	vm_pte_requests	20899	9053.66666667	11845.3333333	0.56678947956	56.678947956	predeclared random-selection variability only; not a context-bias or population CI
15015	24	prefill	vm_pte_dram_responses	8629	2364.33333333	6264.66666667	0.726001467918	72.6001467918	predeclared random-selection variability only; not a context-bias or population CI
15015	24	decode1	gpu_sim_cycle	34564626	7686380	26878246	0.777622937393	77.7622937393	predeclared random-selection variability only; not a context-bias or population CI
15015	24	decode1	vm_l1_tlb_accesses	76015393	6155073.33333	69860319.6667	0.919028592889	91.9028592889	predeclared random-selection variability only; not a context-bias or population CI
15015	24	decode1	vm_l1_tlb_misses	57947	23556.6666667	34390.3333333	0.593479098717	59.3479098717	predeclared random-selection variability only; not a context-bias or population CI
15015	24	decode1	vm_l2_tlb_accesses	57947	23556.6666667	34390.3333333	0.593479098717	59.3479098717	predeclared random-selection variability only; not a context-bias or population CI
15015	24	decode1	vm_l2_tlb_misses	22220	6166.66666667	16053.3333333	0.722472247225	72.2472247225	predeclared random-selection variability only; not a context-bias or population CI
15015	24	decode1	vm_translation_walk_starts	15691	678.333333333	15012.6666667	0.956769273256	95.6769273256	predeclared random-selection variability only; not a context-bias or population CI
15015	24	decode1	vm_pte_requests	15796	740	15056	0.953152696885	95.3152696885	predeclared random-selection variability only; not a context-bias or population CI
15015	24	decode1	vm_pte_dram_responses	4134	308.333333333	3825.66666667	0.925415255604	92.5415255604	predeclared random-selection variability only; not a context-bias or population CI
15015	48	prefill	gpu_sim_cycle	62490238	50904723.4783	11585514.5217	0.185397189906	18.5397189906	predeclared random-selection variability only; not a context-bias or population CI
15015	48	prefill	vm_l1_tlb_accesses	94168155	80957410.9565	13210744.0435	0.140288869878	14.0288869878	predeclared random-selection variability only; not a context-bias or population CI
15015	48	prefill	vm_l1_tlb_misses	1119527	840960.521739	278566.478261	0.24882515407	24.882515407	predeclared random-selection variability only; not a context-bias or population CI
15015	48	prefill	vm_l2_tlb_accesses	1119527	840960.521739	278566.478261	0.24882515407	24.882515407	predeclared random-selection variability only; not a context-bias or population CI
15015	48	prefill	vm_l2_tlb_misses	45227	35653.0434783	9573.95652174	0.211686747335	21.1686747335	predeclared random-selection variability only; not a context-bias or population CI
15015	48	prefill	vm_translation_walk_starts	20816	10380	10436	0.501345119139	50.1345119139	predeclared random-selection variability only; not a context-bias or population CI
15015	48	prefill	vm_pte_requests	20899	10500.3478261	10398.6521739	0.497566973248	49.7566973248	predeclared random-selection variability only; not a context-bias or population CI
15015	48	prefill	vm_pte_dram_responses	8629	2948.52173913	5680.47826087	0.658300876216	65.8300876216	predeclared random-selection variability only; not a context-bias or population CI
15015	48	decode1	gpu_sim_cycle	34564626	37479283.2	2914657.2	0.0843248585997	8.43248585997	predeclared random-selection variability only; not a context-bias or population CI
15015	48	decode1	vm_l1_tlb_accesses	76015393	91175725.6	15160332.6	0.199437666526	19.9437666526	predeclared random-selection variability only; not a context-bias or population CI
15015	48	decode1	vm_l1_tlb_misses	57947	43719.2	14227.8	0.245531261325	24.5531261325	predeclared random-selection variability only; not a context-bias or population CI
15015	48	decode1	vm_l2_tlb_accesses	57947	43719.2	14227.8	0.245531261325	24.5531261325	predeclared random-selection variability only; not a context-bias or population CI
15015	48	decode1	vm_l2_tlb_misses	22220	17612	4608	0.207380738074	20.7380738074	predeclared random-selection variability only; not a context-bias or population CI
15015	48	decode1	vm_translation_walk_starts	15691	9235.2	6455.8	0.411433305717	41.1433305717	predeclared random-selection variability only; not a context-bias or population CI
15015	48	decode1	vm_pte_requests	15796	9235.2	6560.8	0.415345657128	41.5345657128	predeclared random-selection variability only; not a context-bias or population CI
15015	48	decode1	vm_pte_dram_responses	4134	2486.4	1647.6	0.39854862119	39.854862119	predeclared random-selection variability only; not a context-bias or population CI
15016	8	prefill	gpu_sim_cycle	62490238	38184733	24305505	0.388948830696	38.8948830696	predeclared random-selection variability only; not a context-bias or population CI
15016	8	prefill	vm_l1_tlb_accesses	94168155	49483536	44684619	0.474519427507	47.4519427507	predeclared random-selection variability only; not a context-bias or population CI
15016	8	prefill	vm_l1_tlb_misses	1119527	616918	502609	0.448947635921	44.8947635921	predeclared random-selection variability only; not a context-bias or population CI
15016	8	prefill	vm_l2_tlb_accesses	1119527	616918	502609	0.448947635921	44.8947635921	predeclared random-selection variability only; not a context-bias or population CI
15016	8	prefill	vm_l2_tlb_misses	45227	17992	27235	0.602184535786	60.2184535786	predeclared random-selection variability only; not a context-bias or population CI
15016	8	prefill	vm_translation_walk_starts	20816	5882	14934	0.717428900846	71.7428900846	predeclared random-selection variability only; not a context-bias or population CI
15016	8	prefill	vm_pte_requests	20899	5882	15017	0.718551126848	71.8551126848	predeclared random-selection variability only; not a context-bias or population CI
15016	8	prefill	vm_pte_dram_responses	8629	1730	6899	0.799513269208	79.9513269208	predeclared random-selection variability only; not a context-bias or population CI
15016	8	decode1	gpu_sim_cycle	34564626	5209785	29354841	0.849274081542	84.9274081542	predeclared random-selection variability only; not a context-bias or population CI
