roi	comparison	row_kind	operator_class	metric	metric_scope	baseline_value	candidate_value	delta	note
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry:PTE_L0:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry:PTE_L0:MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry:PTE_L0:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry:PTE_L0:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry:PTE_L0:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry:PTE_L1:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry:PTE_L1:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry:PTE_L1:MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry:PTE_L1:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry:PTE_L1:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry:PTE_L1:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry:PTE_L2:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry:PTE_L2:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry:PTE_L2:MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry:PTE_L2:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry:PTE_L2:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry:PTE_L2:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry:PTE_L3:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry:PTE_L3:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry:PTE_L3:MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry:PTE_L3:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry:PTE_L3:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry:PTE_L3:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:DATA_KV_CACHE:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:DATA_KV_CACHE:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:DATA_KV_CACHE:MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:DATA_KV_CACHE:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:DATA_KV_CACHE:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:DATA_KV_CACHE:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:DATA_UNKNOWN:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:DATA_UNKNOWN:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:DATA_UNKNOWN:MISS	EXACT_PER_KERNEL	9	9	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:DATA_UNKNOWN:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:DATA_UNKNOWN:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:DATA_WEIGHT:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:DATA_WEIGHT:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:DATA_WEIGHT:MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:DATA_WEIGHT:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:DATA_WEIGHT:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:DATA_WEIGHT:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:OTHER:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:OTHER:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:OTHER:MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:OTHER:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:OTHER:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:OTHER:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L0:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L0:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L0:MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L0:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L0:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L0:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L1:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L1:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L1:MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L1:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L1:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L1:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L2:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L2:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L2:MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L2:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L2:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L2:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L3:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L3:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L3:MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L3:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L3:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L3:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F5_vs_F0	FULL_ROI	FULL_ROI	gpu_tot_sim_cycle	FULL_ROI_ONLY	34564626	34558846	-5780	formal anchor; never apportioned by cycle share
decode1	F7-L5_vs_F0	OPERATOR	ATTENTION_CORE	gpu_sim_cycle	EXACT_PER_KERNEL	505269	505056	-213	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	ATTENTION_PROJECTION	gpu_sim_cycle	EXACT_PER_KERNEL	3824007	3774110	-49897	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	EMBEDDING_OUTPUT	gpu_sim_cycle	EXACT_PER_KERNEL	3781703	3748422	-33281	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	FFN_MLP	gpu_sim_cycle	EXACT_PER_KERNEL	21665136	21171979	-493157	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	NORM	gpu_sim_cycle	EXACT_PER_KERNEL	301294	285151	-16143	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	OTHER_COMPUTE	gpu_sim_cycle	EXACT_PER_KERNEL	4481119	4468218	-12901	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	UNRESOLVED	gpu_sim_cycle	EXACT_PER_KERNEL	6098	6093	-5	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	ATTENTION_CORE	l1_tlb_accesses	EXACT_PER_KERNEL	230603	230595	-8	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	ATTENTION_PROJECTION	l1_tlb_accesses	EXACT_PER_KERNEL	8493591	7835985	-657606	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	EMBEDDING_OUTPUT	l1_tlb_accesses	EXACT_PER_KERNEL	5274344	1107663	-4166681	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	FFN_MLP	l1_tlb_accesses	EXACT_PER_KERNEL	61028597	57876481	-3152116	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	NORM	l1_tlb_accesses	EXACT_PER_KERNEL	51232	34336	-16896	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	OTHER_COMPUTE	l1_tlb_accesses	EXACT_PER_KERNEL	937023	936208	-815	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	UNRESOLVED	l1_tlb_accesses	EXACT_PER_KERNEL	3	3	0	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	ATTENTION_CORE	l1_tlb_misses	EXACT_PER_KERNEL	6798	6728	-70	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	ATTENTION_PROJECTION	l1_tlb_misses	EXACT_PER_KERNEL	15488	3961	-11527	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	EMBEDDING_OUTPUT	l1_tlb_misses	EXACT_PER_KERNEL	9553	1521	-8032	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	FFN_MLP	l1_tlb_misses	EXACT_PER_KERNEL	8897	55	-8842	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	NORM	l1_tlb_misses	EXACT_PER_KERNEL	1281	246	-1035	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	OTHER_COMPUTE	l1_tlb_misses	EXACT_PER_KERNEL	15929	15345	-584	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	UNRESOLVED	l1_tlb_misses	EXACT_PER_KERNEL	1	1	0	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	ATTENTION_CORE	l2_tlb_accesses	EXACT_PER_KERNEL	6798	6728	-70	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	ATTENTION_PROJECTION	l2_tlb_accesses	EXACT_PER_KERNEL	15488	3961	-11527	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	EMBEDDING_OUTPUT	l2_tlb_accesses	EXACT_PER_KERNEL	9553	1521	-8032	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	FFN_MLP	l2_tlb_accesses	EXACT_PER_KERNEL	8897	55	-8842	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	NORM	l2_tlb_accesses	EXACT_PER_KERNEL	1281	246	-1035	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	OTHER_COMPUTE	l2_tlb_accesses	EXACT_PER_KERNEL	15929	15345	-584	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	UNRESOLVED	l2_tlb_accesses	EXACT_PER_KERNEL	1	1	0	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	ATTENTION_CORE	l2_tlb_misses	EXACT_PER_KERNEL	203	195	-8	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	ATTENTION_PROJECTION	l2_tlb_misses	EXACT_PER_KERNEL	4172	244	-3928	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	EMBEDDING_OUTPUT	l2_tlb_misses	EXACT_PER_KERNEL	8210	92	-8118	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	FFN_MLP	l2_tlb_misses	EXACT_PER_KERNEL	6389	0	-6389	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	NORM	l2_tlb_misses	EXACT_PER_KERNEL	544	32	-512	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	OTHER_COMPUTE	l2_tlb_misses	EXACT_PER_KERNEL	2702	1887	-815	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	UNRESOLVED	l2_tlb_misses	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	ATTENTION_CORE	l2_tlb_port_stalls	EXACT_PER_KERNEL	36816	36700	-116	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	ATTENTION_PROJECTION	l2_tlb_port_stalls	EXACT_PER_KERNEL	56703	11531	-45172	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	EMBEDDING_OUTPUT	l2_tlb_port_stalls	EXACT_PER_KERNEL	4542	1639	-2903	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	FFN_MLP	l2_tlb_port_stalls	EXACT_PER_KERNEL	20176	10	-20166	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	NORM	l2_tlb_port_stalls	EXACT_PER_KERNEL	71505	2999	-68506	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	OTHER_COMPUTE	l2_tlb_port_stalls	EXACT_PER_KERNEL	119872	115154	-4718	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	UNRESOLVED	l2_tlb_port_stalls	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	ATTENTION_CORE	translation_mshr_allocations	EXACT_PER_KERNEL	11	11	0	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	ATTENTION_PROJECTION	translation_mshr_allocations	EXACT_PER_KERNEL	1323	16	-1307	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	EMBEDDING_OUTPUT	translation_mshr_allocations	EXACT_PER_KERNEL	8061	33	-8028	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	FFN_MLP	translation_mshr_allocations	EXACT_PER_KERNEL	6130	0	-6130	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	NORM	translation_mshr_allocations	EXACT_PER_KERNEL	17	1	-16	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	OTHER_COMPUTE	translation_mshr_allocations	EXACT_PER_KERNEL	149	109	-40	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	UNRESOLVED	translation_mshr_allocations	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	ATTENTION_CORE	translation_mshr_merges	EXACT_PER_KERNEL	192	184	-8	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	ATTENTION_PROJECTION	translation_mshr_merges	EXACT_PER_KERNEL	2849	228	-2621	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	EMBEDDING_OUTPUT	translation_mshr_merges	EXACT_PER_KERNEL	149	59	-90	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	FFN_MLP	translation_mshr_merges	EXACT_PER_KERNEL	259	0	-259	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	NORM	translation_mshr_merges	EXACT_PER_KERNEL	527	31	-496	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	OTHER_COMPUTE	translation_mshr_merges	EXACT_PER_KERNEL	2553	1778	-775	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	UNRESOLVED	translation_mshr_merges	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	ATTENTION_CORE	translation_mshr_full_events	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	ATTENTION_PROJECTION	translation_mshr_full_events	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	EMBEDDING_OUTPUT	translation_mshr_full_events	EXACT_PER_KERNEL	8146	0	-8146	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	FFN_MLP	translation_mshr_full_events	EXACT_PER_KERNEL	126876	0	-126876	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	NORM	translation_mshr_full_events	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	OTHER_COMPUTE	translation_mshr_full_events	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	UNRESOLVED	translation_mshr_full_events	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	ATTENTION_CORE	requester_mshr_wait_cycles	EXACT_PER_KERNEL	96564	95634	-930	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	ATTENTION_PROJECTION	requester_mshr_wait_cycles	EXACT_PER_KERNEL	1383396	112572	-1270824	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	EMBEDDING_OUTPUT	requester_mshr_wait_cycles	EXACT_PER_KERNEL	5085971	140010	-4945961	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	FFN_MLP	requester_mshr_wait_cycles	EXACT_PER_KERNEL	2470220	0	-2470220	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	NORM	requester_mshr_wait_cycles	EXACT_PER_KERNEL	483920	30320	-453600	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	OTHER_COMPUTE	requester_mshr_wait_cycles	EXACT_PER_KERNEL	734089	493964	-240125	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	UNRESOLVED	requester_mshr_wait_cycles	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	ATTENTION_CORE	requester_translation_latency_cycles	EXACT_PER_KERNEL	2955031	2948392	-6639	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	ATTENTION_PROJECTION	requester_translation_latency_cycles	EXACT_PER_KERNEL	87571709	82331964	-5239745	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	EMBEDDING_OUTPUT	requester_translation_latency_cycles	EXACT_PER_KERNEL	58597137	34139273	-24457864	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	FFN_MLP	requester_translation_latency_cycles	EXACT_PER_KERNEL	613510433	594497852	-19012581	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	NORM	requester_translation_latency_cycles	EXACT_PER_KERNEL	1115255	475987	-639268	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	OTHER_COMPUTE	requester_translation_latency_cycles	EXACT_PER_KERNEL	11406575	11110495	-296080	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	UNRESOLVED	requester_translation_latency_cycles	EXACT_PER_KERNEL	110	110	0	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	ATTENTION_CORE	translation_walk_starts	EXACT_PER_KERNEL	11	11	0	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	ATTENTION_PROJECTION	translation_walk_starts	EXACT_PER_KERNEL	1323	16	-1307	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	EMBEDDING_OUTPUT	translation_walk_starts	EXACT_PER_KERNEL	8061	33	-8028	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	FFN_MLP	translation_walk_starts	EXACT_PER_KERNEL	6130	0	-6130	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	NORM	translation_walk_starts	EXACT_PER_KERNEL	17	1	-16	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	OTHER_COMPUTE	translation_walk_starts	EXACT_PER_KERNEL	149	109	-40	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	UNRESOLVED	translation_walk_starts	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
decode1	F7-L5_vs_F0	OPERATOR	ATTENTION_CORE	pte_requests	EXACT_PER_KERNEL	14	14	0	exact marker checkpoint delta; association only
