roi	comparison	ranking_mode	rank	compute_index	trace_filename	semantic_kernel_name	operator_class	layer_id	evidence_kind	baseline_cycle	candidate_cycle	cycle_delta	baseline_cycle_share	l1_tlb_miss_delta	l2_tlb_miss_delta	translation_walk_delta	pte_request_delta	pte_dram_response_delta	requester_translation_latency_delta	segment_hit_delta	segment_l2_suppressed_delta	subentry_hit_delta	subentry_miss_delta	l1d_cache_tx_delta	l2_cache_tx_delta	l1d_reservation_fail_delta	l2_reservation_fail_delta	kernel_cache_outcome_delta
prefill	F8-L10_vs_F9	ABSOLUTE	481	325	kernel-1074-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi4EZNS0_22gpu_kernel_impl_nocastINS0_15CUDAFunctor_addIN3c108BFloat16EEEEEvRNS_18TensorIteratorBaseERKT_EUliE_EEviT1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	8099	8188	89	0.00012804187391393052	0	0	0	0	0	0	0	0	UNATTRIBUTED	UNATTRIBUTED	0	0	0	0	NONE
prefill	F8-L10_vs_F9	ABSOLUTE	482	636	kernel-1400-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native29vectorized_elementwise_kernelILi4EZZZNS0_62_GLOBAL__N__7d4ed096_23_ActivationSiluKernel_cu_d41f628f_2595111silu_kernelERNS_18TensorIteratorBaseEENKUlvE_clEvENKUlvE4_clEvEUlN3c108BFloat16EE_St5arrayIPcLm2EEEEviT0_T1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	30335	30246	-89	0.0004795839295195805	-105	0	0	0	0	-8461	0	0	UNATTRIBUTED	UNATTRIBUTED	0	662	0	662	m4c_telemetry_l2:DATA_UNKNOWN:HIT=-64;m4c_telemetry_l2:DATA_UNKNOWN:MISS=64;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=662
prefill	F8-L10_vs_F9	ABSOLUTE	483	542	kernel-1302-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_15CUDAFunctor_addIN3c108BFloat16EEESt5arrayIPcLm3EEEEviT0_T1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	47140	47228	88	0.0007452640988150001	-54	0	0	0	0	-4301	0	0	UNATTRIBUTED	UNATTRIBUTED	15585	-1114	15585	-1114	m4c_telemetry:DATA_UNKNOWN:RESERVATION_FAIL=15585;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=-1114
prefill	F8-L10_vs_F9	ABSOLUTE	484	29	kernel-764-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native40_GLOBAL__N__0f1a8107_8_Shape_cu_49f7391c19CatArrayBatchedCopyINS1_10OpaqueTypeILj2EEEjLi4ELi64ELi64EEEvPT_NS1_25CatArrInputTensorMetadataIS5_T0_XT2_EXT3_EEENS1_16TensorSizeStrideIS8_Lj4EEEiS8_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	13795	13710	-85	0.00021809330172153002	0	0	0	0	0	0	0	0	UNATTRIBUTED	UNATTRIBUTED	0	0	0	0	NONE
prefill	F8-L10_vs_F9	ABSOLUTE	485	363	kernel-1114-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi4EZNS0_22gpu_kernel_impl_nocastINS0_13BinaryFunctorIN3c108BFloat16ES5_S5_NS0_15binary_internal10MulFunctorIfEEEEEEvRNS_18TensorIteratorBaseERKT_EUliE_EEviT1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	9385	9300	-85	0.0001483730073690873	0	0	0	0	0	-2	0	0	UNATTRIBUTED	UNATTRIBUTED	0	-240	0	-240	m4c_telemetry:DATA_UNKNOWN:HIT=24;m4c_telemetry:DATA_UNKNOWN:MISS=-24;m4c_telemetry_l2:DATA_UNKNOWN:HIT=-4;m4c_telemetry_l2:DATA_UNKNOWN:MISS=4;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=-240
prefill	F8-L10_vs_F9	ABSOLUTE	486	118	kernel-857-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi4EZNS0_22gpu_kernel_impl_nocastIZZZNS0_23direct_copy_kernel_cudaERNS_18TensorIteratorBaseEENKUlvE1_clEvENKUlvE10_clEvEUlN3c108BFloat16EE_EEvS4_RKT_EUliE_EEviT1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	17521	17437	-84	0.0002769998361335939	5	-8	-1	-1	-1	-1083	0	0	UNATTRIBUTED	UNATTRIBUTED	0	-1	0	0	m4c_telemetry_l2:DATA_KV_CACHE:HIT=14;m4c_telemetry_l2:DATA_KV_CACHE:MISS=-14;m4c_telemetry_l2:DATA_UNKNOWN:HIT=14;m4c_telemetry_l2:DATA_UNKNOWN:MISS=-14;m4c_telemetry_l2:PTE_L3:MISS=-1
prefill	F8-L10_vs_F9	ABSOLUTE	487	668	kernel-1434-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_15CUDAFunctor_addIN3c108BFloat16EEESt5arrayIPcLm3EEEEviT0_T1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	47136	47220	84	0.0007452008604527756	-101	0	0	0	0	-8040	0	0	UNATTRIBUTED	UNATTRIBUTED	66831	209	66831	209	m4c_telemetry:DATA_UNKNOWN:RESERVATION_FAIL=66831;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=209
prefill	F8-L10_vs_F9	ABSOLUTE	488	391	kernel-1144-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native13reduce_kernelILi512ELi1ENS0_8ReduceOpIfNS0_7MeanOpsIffffEEjfLi4EEEEEvT1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	45076	44993	-83	0.0007126331039071901	-1	-2	-1	-1	-1	-826	0	0	UNATTRIBUTED	UNATTRIBUTED	0	496	0	497	m4c_telemetry_l2:DATA_UNKNOWN:HIT=-460;m4c_telemetry_l2:DATA_UNKNOWN:MISS=460;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=497;m4c_telemetry_l2:PTE_L3:MISS=-1
prefill	F8-L10_vs_F9	ABSOLUTE	489	459	kernel-1215-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native27unrolled_elementwise_kernelIZZZNS0_23direct_copy_kernel_cudaERNS_18TensorIteratorBaseEENKUlvE1_clEvENKUlvE5_clEvEUlfE_St5arrayIPcLm2EELi4E23TrivialOffsetCalculatorILi1EjESB_NS0_6memory12LoadWithCastILi1EEENSC_13StoreWithCastILi1EEEEEviT_T0_T2_T3_T4_T5_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	46389	46306	-83	0.0007333910963073618	67	0	0	0	0	5404	0	0	UNATTRIBUTED	UNATTRIBUTED	0	0	0	0	m4c_telemetry_l2:DATA_UNKNOWN:HIT=316;m4c_telemetry_l2:DATA_UNKNOWN:MISS=-316
prefill	F8-L10_vs_F9	ABSOLUTE	490	512	kernel-1270-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_13BinaryFunctorIN3c108BFloat16ES4_S4_NS0_15binary_internal10MulFunctorIfEEEESt5arrayIPcLm3EEEEviT0_T1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	47281	47198	-83	0.0007474932510834114	-91	0	0	0	0	-7379	0	0	UNATTRIBUTED	UNATTRIBUTED	-6367	330	-6367	330	m4c_telemetry:DATA_UNKNOWN:RESERVATION_FAIL=-6367;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=330
prefill	F8-L10_vs_F9	ABSOLUTE	491	407	kernel-1160-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native40_GLOBAL__N__0f1a8107_8_Shape_cu_49f7391c19CatArrayBatchedCopyINS1_10OpaqueTypeILj2EEEjLi4ELi64ELi64EEEvPT_NS1_25CatArrInputTensorMetadataIS5_T0_XT2_EXT3_EEENS1_16TensorSizeStrideIS8_Lj4EEEiS8_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	13646	13564	-82	0.00021573767272866972	0	0	0	0	0	0	0	0	UNATTRIBUTED	UNATTRIBUTED	0	0	0	0	NONE
prefill	F8-L10_vs_F9	ABSOLUTE	492	311	kernel-1060-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native29vectorized_elementwise_kernelILi4EZNS0_25bfloat16_copy_kernel_cudaERNS_18TensorIteratorBaseEEUlfE_St5arrayIPcLm2EEEEviT0_T1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	52220	52301	81	0.0008255768188400361	11	0	0	0	0	822	0	0	UNATTRIBUTED	UNATTRIBUTED	-24874	670	-24874	670	m4c_telemetry:DATA_UNKNOWN:RESERVATION_FAIL=-24874;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=670
prefill	F8-L10_vs_F9	ABSOLUTE	493	565	kernel-1326-ctx_0x55f2413c4de0.traceg.xz	_ZN7cutlass7Kernel2I67cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x10_tn_align8EEvNT_6ParamsE	ATTENTION_PROJECTION	13	DIRECT_PARAMETER_RANGE	133994	133913	-81	0.002118390276975331	131521	-89	-40	-40	-13	-47847	131843	131843	UNATTRIBUTED	UNATTRIBUTED	0	37327	0	37367	m4c_telemetry_l2:DATA_UNKNOWN:HIT=10266;m4c_telemetry_l2:DATA_UNKNOWN:MISS=-10498;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=43064;m4c_telemetry_l2:DATA_WEIGHT:HIT=5360;m4c_telemetry_l2:DATA_WEIGHT:MISS=-5128;m4c_telemetry_l2:DATA_WEIGHT:RESERVATION_FAIL=-5697;m4c_telemetry_l2:PTE_L3:HIT=-17;m4c_telemetry_l2:PTE_L3:MISS=-23
prefill	F8-L10_vs_F9	ABSOLUTE	494	618	kernel-1381-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi4EZNS0_22gpu_kernel_impl_nocastINS0_13BinaryFunctorIN3c108BFloat16ES5_S5_NS0_15binary_internal10MulFunctorIfEEEEEEvRNS_18TensorIteratorBaseERKT_EUliE_EEviT1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	8623	8542	-81	0.0001363260993653319	0	0	0	0	0	0	0	0	UNATTRIBUTED	UNATTRIBUTED	0	341	0	341	m4c_telemetry_l2:DATA_UNKNOWN:HIT=-57;m4c_telemetry_l2:DATA_UNKNOWN:MISS=57;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=341
prefill	F8-L10_vs_F9	ABSOLUTE	495	220	kernel-965-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_15CUDAFunctor_addIN3c108BFloat16EEESt5arrayIPcLm3EEEEviT0_T1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	47150	47229	79	0.0007454221947205611	-27	0	0	0	0	-2153	0	0	UNATTRIBUTED	UNATTRIBUTED	36799	372	36799	372	m4c_telemetry:DATA_UNKNOWN:RESERVATION_FAIL=36799;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=372
prefill	F8-L10_vs_F9	ABSOLUTE	496	250	kernel-996-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native29vectorized_elementwise_kernelILi4EZNS0_51_GLOBAL__N__b1108092_12_PowKernel_cu_d41f628f_3222029pow_tensor_scalar_kernel_implIffEEvRNS_18TensorIteratorBaseET0_EUlfE_St5arrayIPcLm2EEEEviS6_T1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	66865	66787	-78	0.0010571082725342592	4	0	0	0	0	285	0	0	UNATTRIBUTED	UNATTRIBUTED	-76880	0	-76880	0	m4c_telemetry:DATA_UNKNOWN:RESERVATION_FAIL=-76880
prefill	F8-L10_vs_F9	ABSOLUTE	497	347	kernel-1098-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native27unrolled_elementwise_kernelIZZZNS0_23direct_copy_kernel_cudaERNS_18TensorIteratorBaseEENKUlvE1_clEvENKUlvE5_clEvEUlfE_St5arrayIPcLm2EELi4E23TrivialOffsetCalculatorILi1EjESB_NS0_6memory12LoadWithCastILi1EEENSC_13StoreWithCastILi1EEEEEviT_T0_T2_T3_T4_T5_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	46565	46643	78	0.0007361735842452371	-16	-7	-1	-1	-1	-3166	0	0	UNATTRIBUTED	UNATTRIBUTED	0	-1	0	0	m4c_telemetry_l2:DATA_UNKNOWN:HIT=-156;m4c_telemetry_l2:DATA_UNKNOWN:MISS=156;m4c_telemetry_l2:PTE_L3:MISS=-1
prefill	F8-L10_vs_F9	ABSOLUTE	498	386	kernel-1138-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_13BinaryFunctorIN3c108BFloat16ES4_S4_NS0_15binary_internal10MulFunctorIfEEEESt5arrayIPcLm3EEEEviT0_T1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	47525	47448	-77	0.0007513507911791022	-142	0	0	0	0	-11437	0	0	UNATTRIBUTED	UNATTRIBUTED	13103	142	13103	142	m4c_telemetry:DATA_UNKNOWN:RESERVATION_FAIL=13103;m4c_telemetry_l2:DATA_UNKNOWN:HIT=-24;m4c_telemetry_l2:DATA_UNKNOWN:MISS=24;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=142
prefill	F8-L10_vs_F9	ABSOLUTE	499	260	kernel-1006-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_13BinaryFunctorIN3c108BFloat16ES4_S4_NS0_15binary_internal10MulFunctorIfEEEESt5arrayIPcLm3EEEEviT0_T1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	47257	47181	-76	0.0007471138209100648	-103	0	0	0	0	-8198	0	0	UNATTRIBUTED	UNATTRIBUTED	9134	440	9134	440	m4c_telemetry:DATA_UNKNOWN:RESERVATION_FAIL=9134;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=440
prefill	F8-L10_vs_F9	ABSOLUTE	500	601	kernel-1364-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native13reduce_kernelILi512ELi1ENS0_8ReduceOpIfNS0_7MeanOpsIffffEEjfLi4EEEEEvT1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	44888	44964	76	0.0007096609008826416	5	0	0	0	0	413	0	0	UNATTRIBUTED	UNATTRIBUTED	0	224	0	224	m4c_telemetry_l2:DATA_UNKNOWN:HIT=-1096;m4c_telemetry_l2:DATA_UNKNOWN:MISS=1096;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=224
prefill	F8-L10_vs_F9	ABSOLUTE	501	142	kernel-883-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi2EZNS0_22gpu_kernel_impl_nocastINS0_13BinaryFunctorIfffNS0_15binary_internal10MulFunctorIfEEEEEEvRNS_18TensorIteratorBaseERKT_EUliE_EEviT1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	61212	61287	75	0.0009677366571205724	-3	0	0	0	0	-259	0	0	UNATTRIBUTED	UNATTRIBUTED	0	-312	0	-310	m4c_telemetry:DATA_UNKNOWN:HIT=69;m4c_telemetry:DATA_UNKNOWN:MISS=-69;m4c_telemetry_l2:DATA_UNKNOWN:HIT=30;m4c_telemetry_l2:DATA_UNKNOWN:MISS=-32;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=-310
prefill	F8-L10_vs_F9	ABSOLUTE	502	689	kernel-1456-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native29vectorized_elementwise_kernelILi4EZNS0_25bfloat16_copy_kernel_cudaERNS_18TensorIteratorBaseEEUlfE_St5arrayIPcLm2EEEEviT0_T1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	51738	51665	-73	0.0008179565961919914	20	0	0	0	0	1593	0	0	UNATTRIBUTED	UNATTRIBUTED	23033	-55	23033	-55	m4c_telemetry:DATA_UNKNOWN:RESERVATION_FAIL=23033;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=-55
prefill	F8-L10_vs_F9	ABSOLUTE	503	682	kernel-1449-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native29vectorized_elementwise_kernelILi4ENS0_15CUDAFunctor_addIN3c108BFloat16EEESt5arrayIPcLm3EEEEviT0_T1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	47305	47233	-72	0.0007478726812567582	-36	0	0	0	0	-2885	0	0	UNATTRIBUTED	UNATTRIBUTED	24083	-552	24083	-552	m4c_telemetry:DATA_UNKNOWN:RESERVATION_FAIL=24083;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=-552
prefill	F8-L10_vs_F9	ABSOLUTE	504	152	kernel-893-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi4EZNS0_22gpu_kernel_impl_nocastINS0_15CUDAFunctor_addIN3c108BFloat16EEEEEvRNS_18TensorIteratorBaseERKT_EUliE_EEviT1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	18087	18016	-71	0.00028594806438835186	-2	0	0	0	0	-110	0	0	UNATTRIBUTED	UNATTRIBUTED	0	0	0	0	m4c_telemetry_l2:DATA_KV_CACHE:HIT=28;m4c_telemetry_l2:DATA_KV_CACHE:MISS=-28;m4c_telemetry_l2:DATA_UNKNOWN:HIT=28;m4c_telemetry_l2:DATA_UNKNOWN:MISS=-28
prefill	F8-L10_vs_F9	ABSOLUTE	505	646	kernel-1411-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi2EZNS0_22gpu_kernel_impl_nocastINS0_13BinaryFunctorIfffNS0_15binary_internal10MulFunctorIfEEEEEEvRNS_18TensorIteratorBaseERKT_EUliE_EEviT1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	61166	61237	71	0.0009670094159549914	-58	0	0	0	0	-4616	0	0	UNATTRIBUTED	UNATTRIBUTED	0	-242	0	-214	m4c_telemetry:DATA_UNKNOWN:HIT=159;m4c_telemetry:DATA_UNKNOWN:MISS=-159;m4c_telemetry_l2:DATA_UNKNOWN:HIT=92;m4c_telemetry_l2:DATA_UNKNOWN:MISS=-120;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=-214
prefill	F8-L10_vs_F9	ABSOLUTE	506	264	kernel-1011-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native29vectorized_elementwise_kernelILi4EZNS0_51_GLOBAL__N__b1108092_12_PowKernel_cu_d41f628f_3222029pow_tensor_scalar_kernel_implIffEEvRNS_18TensorIteratorBaseET0_EUlfE_St5arrayIPcLm2EEEEviS6_T1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	67472	67402	-70	0.0010667046940018177	24	0	0	0	0	1910	0	0	UNATTRIBUTED	UNATTRIBUTED	-552	50	-552	50	m4c_telemetry:DATA_UNKNOWN:RESERVATION_FAIL=-552;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=50
prefill	F8-L10_vs_F9	ABSOLUTE	507	143	kernel-884-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native29vectorized_elementwise_kernelILi4EZNS0_25bfloat16_copy_kernel_cudaERNS_18TensorIteratorBaseEEUlfE_St5arrayIPcLm2EEEEviT0_T1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	52346	52277	-69	0.0008275688272501059	22	0	0	0	0	1768	0	0	UNATTRIBUTED	UNATTRIBUTED	-28829	-195	-28829	-195	m4c_telemetry:DATA_UNKNOWN:RESERVATION_FAIL=-28829;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=-195
prefill	F8-L10_vs_F9	ABSOLUTE	508	389	kernel-1142-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native27unrolled_elementwise_kernelIZZZNS0_23direct_copy_kernel_cudaERNS_18TensorIteratorBaseEENKUlvE1_clEvENKUlvE5_clEvEUlfE_St5arrayIPcLm2EELi4E23TrivialOffsetCalculatorILi1EjESB_NS0_6memory12LoadWithCastILi1EEENSC_13StoreWithCastILi1EEEEEviT_T0_T2_T3_T4_T5_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	46383	46314	-69	0.0007332962387640252	7	-14	-2	-2	-2	-3060	0	0	UNATTRIBUTED	UNATTRIBUTED	0	-2	0	0	m4c_telemetry_l2:DATA_UNKNOWN:HIT=-84;m4c_telemetry_l2:DATA_UNKNOWN:MISS=84;m4c_telemetry_l2:PTE_L3:MISS=-2
prefill	F8-L10_vs_F9	ABSOLUTE	509	534	kernel-1293-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi4EZNS0_22gpu_kernel_impl_nocastINS0_13BinaryFunctorIN3c108BFloat16ES5_S5_NS0_15binary_internal10MulFunctorIfEEEEEEvRNS_18TensorIteratorBaseERKT_EUliE_EEviT1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	8602	8534	-68	0.0001359940979636536	0	0	0	0	0	0	0	0	UNATTRIBUTED	UNATTRIBUTED	0	427	0	427	m4c_telemetry_l2:DATA_KV_CACHE:HIT=-2;m4c_telemetry_l2:DATA_KV_CACHE:MISS=2;m4c_telemetry_l2:DATA_UNKNOWN:HIT=-15;m4c_telemetry_l2:DATA_UNKNOWN:MISS=15;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=427
prefill	F8-L10_vs_F9	ABSOLUTE	510	125	kernel-865-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native13reduce_kernelILi512ELi1ENS0_8ReduceOpIfNS0_7MeanOpsIffffEEjfLi4EEEEEvT1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	44564	44498	-66	0.000704538593542462	3	0	0	0	0	247	0	0	UNATTRIBUTED	UNATTRIBUTED	0	-176	0	-176	m4c_telemetry_l2:DATA_UNKNOWN:HIT=-116;m4c_telemetry_l2:DATA_UNKNOWN:MISS=116;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=-176
prefill	F8-L10_vs_F9	ABSOLUTE	511	579	kernel-1340-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi4EZNS0_22gpu_kernel_impl_nocastIZZZNS0_23direct_copy_kernel_cudaERNS_18TensorIteratorBaseEENKUlvE1_clEvENKUlvE10_clEvEUlN3c108BFloat16EE_EEvS4_RKT_EUliE_EEviT1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	17081	17147	66	0.00027004361628890573	-2	0	0	0	0	-143	0	0	UNATTRIBUTED	UNATTRIBUTED	0	-96	0	0	m4c_telemetry:DATA_KV_CACHE:HIT=28;m4c_telemetry:DATA_KV_CACHE:MISS=-28;m4c_telemetry:DATA_UNKNOWN:HIT=28;m4c_telemetry:DATA_UNKNOWN:MISS=-28;m4c_telemetry_l2:DATA_KV_CACHE:HIT=199;m4c_telemetry_l2:DATA_KV_CACHE:MISS=-247;m4c_telemetry_l2:DATA_UNKNOWN:HIT=297;m4c_telemetry_l2:DATA_UNKNOWN:MISS=-345
prefill	F8-L10_vs_F9	ABSOLUTE	512	683	kernel-1450-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native27unrolled_elementwise_kernelIZZZNS0_23direct_copy_kernel_cudaERNS_18TensorIteratorBaseEENKUlvE1_clEvENKUlvE5_clEvEUlfE_St5arrayIPcLm2EELi4E23TrivialOffsetCalculatorILi1EjESB_NS0_6memory12LoadWithCastILi1EEENSC_13StoreWithCastILi1EEEEEviT_T0_T2_T3_T4_T5_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	46699	46635	-64	0.0007382920693797557	14	0	0	0	0	1203	0	0	UNATTRIBUTED	UNATTRIBUTED	0	0	0	0	m4c_telemetry_l2:DATA_UNKNOWN:HIT=-108;m4c_telemetry_l2:DATA_UNKNOWN:MISS=108
prefill	F8-L10_vs_F9	ABSOLUTE	513	17	kernel-752-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native29vectorized_elementwise_kernelILi4EZNS0_25bfloat16_copy_kernel_cudaERNS_18TensorIteratorBaseEEUlfE_St5arrayIPcLm2EEEEviT0_T1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	52452	52392	-60	0.0008292446438490535	-28	0	0	0	0	-2309	0	0	UNATTRIBUTED	UNATTRIBUTED	44776	-150	44776	-150	m4c_telemetry:DATA_UNKNOWN:RESERVATION_FAIL=44776;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=-150
prefill	F8-L10_vs_F9	ABSOLUTE	514	214	kernel-958-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi4EZNS0_22gpu_kernel_impl_nocastINS0_13BinaryFunctorIN3c108BFloat16ES5_S5_NS0_15binary_internal10MulFunctorIfEEEEEEvRNS_18TensorIteratorBaseERKT_EUliE_EEviT1_	NORM	4	DIRECT_PARAMETER_RANGE	43525	43585	60	0.0006881124289546644	32727	0	0	0	0	-3262	32768	32768	UNATTRIBUTED	UNATTRIBUTED	0	-429	0	-429	m4c_telemetry:DATA_UNKNOWN:HIT=1;m4c_telemetry:DATA_UNKNOWN:MISS=-1;m4c_telemetry_l2:DATA_UNKNOWN:HIT=13;m4c_telemetry_l2:DATA_UNKNOWN:MISS=-13;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=-423;m4c_telemetry_l2:DATA_WEIGHT:HIT=-6;m4c_telemetry_l2:DATA_WEIGHT:MISS=6;m4c_telemetry_l2:DATA_WEIGHT:RESERVATION_FAIL=-6
prefill	F8-L10_vs_F9	ABSOLUTE	515	671	kernel-1437-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native13reduce_kernelILi512ELi1ENS0_8ReduceOpIfNS0_7MeanOpsIffffEEjfLi4EEEEEvT1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	44673	44733	60	0.000706261838913078	4	0	0	0	0	324	0	0	UNATTRIBUTED	UNATTRIBUTED	0	429	0	429	m4c_telemetry_l2:DATA_UNKNOWN:HIT=-256;m4c_telemetry_l2:DATA_UNKNOWN:MISS=256;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=429
prefill	F8-L10_vs_F9	ABSOLUTE	516	605	kernel-1368-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native29vectorized_elementwise_kernelILi4EZNS0_25bfloat16_copy_kernel_cudaERNS_18TensorIteratorBaseEEUlfE_St5arrayIPcLm2EEEEviT0_T1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	51820	51761	-59	0.0008192529826175924	-1	0	0	0	0	-102	0	0	UNATTRIBUTED	UNATTRIBUTED	18915	-149	18915	-149	m4c_telemetry:DATA_UNKNOWN:RESERVATION_FAIL=18915;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=-149
